"2159-01-21", "DAU29", "CGO", "WRB", "landed" 
"2159-07-12", "NFA12", "FSZ", "HAJ", "unknown" 
"2159-04-07", "ASH23", "MFM", "PHL", "landed" 
"2159-07-26", "PF13", "ACC", "JLN", "active" 
"2159-05-11", "XAM24", "DUR", "CIA", "scheduled" 
"2159-05-13", "KD26", "LIR", "HER", "scheduled" 
"2159-08-05", "C524", "LEJ", "JED", "cancelled" 
"2159-12-10", "RO21", "KGL", "PHL", "active" 
"2159-02-19", "GSC19", "SEA", "LFT", "active" 
"2159-01-01", "NWS72", "WNZ", "UBN", "cancelled" 
"2159-11-04", "LCQ49", "MEX", "LGG", "scheduled" 
"2159-12-09", "MU14", "TZX", "FRU", "scheduled" 
"2159-03-23", "YV11", "RAR", "HAJ", "landed" 
"2159-05-18", "TRP19", "HAJ", "ATQ", "cancelled" 
"2159-03-10", "WET61", "PUS", "HGH", "active" 
"2159-05-25", "W829", "BOM", "CGY", "cancelled" 
"2159-06-19", "KO69", "LTK", "SYZ", "active" 
"2159-08-26", "WLH29", "RNO", "TOS", "landed" 
"2159-10-05", "GY63", "SXF", "NGO", "scheduled" 
"2159-05-07", "AVS12", "SKP", "NGB", "active" 
"2159-05-09", "BAH23", "TZX", "GRB", "cancelled" 
"2159-07-13", "NC32", "BWN", "ONT", "cancelled" 
"2159-08-04", "BBQ10", "HAN", "BOI", "landed" 
"2159-02-02", "PI10", "ROB", "NAS", "unknown" 
"2159-12-24", "GUN70", "SMF", "TUN", "active" 
"2159-01-23", "NOQ11", "SHJ", "MDL", "landed" 
"2159-06-06", "VW52", "SHO", "PHX", "landed" 
"2159-04-28", "B058", "CLE", "KNH", "landed" 
"2159-10-06", "S311", "SAV", "TFN", "active" 
"2159-03-24", "XBZ11", "CGO", "SIN", "active" 
"2159-04-26", "SKJ31", "BSR", "NAS", "unknown" 
"2159-06-26", "AYQ21", "NAY", "BGY", "active" 
"2159-02-24", "KWQ27", "BCN", "ACA", "active" 
"2159-02-22", "LO17", "ERZ", "SXM", "landed" 
"2159-06-15", "TGO20", "AMA", "VKO", "active" 
"2159-03-17", "GHA29", "KNH", "LOS", "scheduled" 
"2159-03-10", "K319", "GCM", "CGH", "landed" 
"2159-01-06", "PLA13", "RND", "TOS", "cancelled" 
"2159-07-06", "SAX31", "ATL", "LXR", "active" 
"2159-10-12", "PRN12", "SFB", "CNX", "active" 
"2159-04-25", "MY56", "MTY", "BNE", "scheduled" 
"2159-04-16", "JXQ93", "SPS", "SIP", "active" 
"2159-03-09", "R027", "DNA", "MEX", "scheduled" 
"2159-11-22", "RAQ29", "ULN", "DNA", "scheduled" 
"2159-05-07", "W431", "CHC", "PHF", "scheduled" 
"2159-04-17", "TIE10", "SJC", "FTW", "unknown" 
"2159-11-16", "DST29", "ORK", "HAK", "active" 
"2159-01-14", "G425", "MUC", "ZIA", "scheduled" 
"2159-11-09", "ASW27", "DVO", "NCE", "scheduled" 
"2159-06-23", "CRT21", "CJU", "PPT", "unknown" 
"2159-11-27", "FLR21", "KTW", "CIA", "unknown" 
"2159-05-07", "U557", "CSX", "BHM", "landed" 
"2159-07-16", "KAT26", "NBO", "FAO", "active" 
"2159-02-25", "AIA30", "URC", "CGK", "unknown" 
"2159-12-13", "FLR20", "SOU", "PDX", "active" 
"2159-08-10", "PSA22", "MSN", "YYZ", "cancelled" 
"2159-10-14", "WC30", "CRK", "MLE", "unknown" 
"2159-07-03", "LR20", "HET", "AKL", "active" 
"2159-07-22", "GDW25", "DEL", "BWN", "scheduled" 
"2159-03-06", "CWQ11", "GCLA", "CBR", "unknown" 
"2159-09-24", "SKS96", "EWR", "LTK", "cancelled" 
"2159-05-22", "ZFZ27", "HRE", "DRS", "scheduled" 
"2159-09-05", "NFQ10", "RSW", "VKO", "scheduled" 
"2159-02-14", "CLB29", "SVG", "CVG", "cancelled" 
"2159-05-24", "MW11", "UPG", "HAN", "scheduled" 
"2159-08-16", "HIQ28", "LGG", "KRT", "cancelled" 
"2159-03-22", "LVA19", "GCLA", "MLE", "active" 
"2159-11-04", "LBQ33", "ATH", "KEF", "active" 
"2159-07-26", "CAT31", "SAV", "CGN", "landed" 
"2159-06-26", "S628", "XMN", "LHR", "unknown" 
"2159-01-04", "PRD18", "HMO", "IAH", "scheduled" 
"2159-08-22", "SNK22", "MSQ", "CKG", "cancelled" 
"2159-04-09", "OMN46", "GUS", "KIX", "cancelled" 
"2159-03-27", "AIN28", "BUD", "OKO", "unknown" 
"2159-12-28", "ISL73", "TNA", "PVD", "unknown" 
"2159-07-08", "SVL54", "LGW", "DAL", "unknown" 
"2159-11-01", "PM61", "BEY", "TBS", "active" 
"2159-07-15", "J228", "LAS", "HAJ", "landed" 
"2159-12-19", "JK12", "SYX", "COK", "active" 
"2159-06-22", "ATX26", "PBI", "MRS", "landed" 
"2159-07-01", "IGA47", "KIX", "DLC", "unknown" 
"2159-01-25", "SER12", "LOS", "WMI", "scheduled" 
"2159-03-20", "EY10", "SVO", "AGS", "scheduled" 
"2159-08-02", "HOR16", "MCF", "DRS", "landed" 
"2159-12-26", "CHF29", "AYT", "PHF", "scheduled" 
"2159-07-28", "IPS25", "HKG", "OTP", "cancelled" 
"2159-03-03", "MAV18", "KGF", "GUA", "scheduled" 
"2159-03-21", "TNQ31", "EBB", "CRL", "active" 
"2159-06-06", "FDA13", "QUO", "TNR", "scheduled" 
"2159-12-17", "PER22", "DUB", "FLN", "cancelled" 
"2159-04-27", "EV50", "OSL", "FAO", "landed" 
"2159-01-18", "MQ20", "ZRH", "GOT", "landed" 
"2159-06-20", "BC39", "ZNZ", "HEL", "landed" 
"2159-01-19", "MRC18", "AFW", "KTM", "active" 
"2159-02-07", "XAB24", "TRV", "CMB", "scheduled" 
"2159-08-03", "BAK31", "WMI", "PRG", "scheduled" 
"2159-05-12", "CSA18", "DLH", "CRP", "active" 
"2159-11-09", "IGA25", "SDF", "XMN", "landed" 
"2159-01-16", "HER12", "MWX", "SEA", "unknown" 
"2159-08-08", "W929", "TPA", "BNA", "landed" 
"2159-12-05", "US69", "MED", "FUK", "active" 
"2159-02-12", "ZV10", "TLS", "DSS", "active" 
"2159-07-15", "UH99", "MDW", "VRN", "active" 
"2159-12-24", "IDQ29", "DAR", "WDH", "cancelled" 
"2159-05-25", "LCQ96", "LIM", "EBB", "landed" 
"2159-10-18", "TSI12", "SRQ", "BRU", "unknown" 
"2159-03-07", "CV89", "LBB", "PUJ", "active" 
"2159-12-15", "ARB16", "MOB", "JFK", "cancelled" 
"2159-08-14", "SAX77", "CMN", "CPT", "active" 
"2159-11-04", "HUB73", "VRA", "ACA", "scheduled" 
"2159-04-12", "JAQ88", "FWA", "HAM", "unknown" 
"2159-04-12", "NZ74", "GDN", "WNZ", "landed" 
"2159-03-07", "TNS20", "AER", "SPI", "cancelled" 
"2159-10-25", "CET65", "NDJ", "KBP", "landed" 
"2159-06-20", "PAT21", "NKG", "MKE", "scheduled" 
"2159-09-08", "JAG25", "EBB", "MDW", "active" 
"2159-09-02", "AST28", "DUS", "SKA", "cancelled" 
"2159-04-06", "D820", "ITM", "ROC", "active" 
"2159-03-27", "FVA14", "SJJ", "BWI", "cancelled" 
"2159-07-01", "BIA37", "BWI", "CPT", "cancelled" 
"2159-10-07", "BBQ91", "ACC", "HRE", "active" 
"2159-12-08", "WAW27", "MLU", "ROC", "unknown" 
"2159-11-20", "YR13", "TIK", "BOH", "scheduled" 
"2159-12-02", "GPA22", "BOS", "LGA", "landed" 
"2159-02-16", "XL17", "HIB", "PUJ", "active" 
"2159-04-27", "AIK23", "BEG", "WLG", "landed" 
"2159-02-16", "XAI35", "HER", "PER", "active" 
"2159-06-14", "CAM17", "BFS", "GOT", "landed" 
"2159-06-16", "R311", "EMA", "SNN", "active" 
"2159-03-11", "CI19", "SIN", "SHA", "unknown" 
"2159-10-24", "Z3Q17", "KGL", "SYD", "active" 
"2159-08-22", "AJ21", "SDQ", "HTS", "cancelled" 
"2159-11-15", "MMH92", "BAH", "RAR", "cancelled" 
"2159-10-20", "HY11", "SSA", "CAI", "cancelled" 
"2159-04-04", "VE15", "CMH", "KRK", "active" 
"2159-12-18", "LCT12", "KTM", "WLG", "active" 
"2159-05-11", "OO48", "TPA", "FNA", "active" 
"2159-06-07", "QQ32", "PHL", "KOJ", "cancelled" 
"2159-02-20", "TA20", "PDL", "OSN", "cancelled" 
"2159-10-12", "SPG75", "ROB", "SYD", "active" 
"2159-04-03", "DIR24", "CWB", "PDL", "scheduled" 
"2159-05-20", "PRQ92", "MEX", "MUO", "landed" 
"2159-05-02", "ITQ66", "HEL", "SKP", "cancelled" 
"2159-08-18", "TRR67", "YWG", "MVD", "cancelled" 
"2159-04-01", "CUS90", "AGP", "GRB", "cancelled" 
"2159-12-28", "SKT15", "BGR", "SJD", "active" 
"2159-04-27", "JR17", "OSN", "RDU", "scheduled" 
"2159-12-19", "WDQ21", "HRG", "GOA", "active" 
"2159-07-04", "FDM69", "HSV", "LCA", "unknown" 
"2159-05-07", "SPG20", "YYC", "MNH", "landed" 
"2159-11-24", "CTQ45", "MBA", "HKT", "unknown" 
"2159-12-15", "TZ16", "CHS", "SJC", "unknown" 
"2159-10-15", "JCZ12", "MMX", "WAW", "landed" 
"2159-08-07", "LAW32", "ROB", "AMA", "active" 
"2159-01-11", "EWA16", "PBI", "ZAG", "landed" 
"2159-03-17", "TPQ31", "CJJ", "ULN", "cancelled" 
"2159-03-19", "NEV31", "ULN", "FRU", "cancelled" 
"2159-04-16", "ARS25", "TLH", "IAH", "unknown" 
"2159-01-27", "GE11", "OAK", "CCJ", "scheduled" 
"2159-07-12", "TZ13", "CJJ", "DFW", "active" 
"2159-07-21", "SIQ86", "CMH", "DXB", "unknown" 
"2159-10-03", "OHZ53", "BLR", "TPA", "cancelled" 
"2159-06-09", "XBZ22", "DVO", "VIE", "active" 
"2159-03-28", "RAN18", "ALC", "NBE", "scheduled" 
"2159-06-15", "TW28", "BLR", "CTA", "cancelled" 
"2159-06-19", "TGQ26", "LGW", "DME", "scheduled" 
"2159-05-12", "UMQ23", "ONT", "CLT", "landed" 
"2159-06-15", "ROY79", "BJV", "PDL", "landed" 
"2159-02-18", "MAE22", "RAR", "GRB", "active" 
"2159-07-04", "MQ11", "LPA", "BWN", "cancelled" 
"2159-11-17", "VB27", "KZN", "MLE", "unknown" 
"2159-09-26", "QQ13", "MAD", "PWM", "cancelled" 
"2159-07-24", "MUQ22", "CJU", "STL", "scheduled" 
"2159-05-01", "ATN17", "DXB", "LUF", "active" 
"2159-10-21", "H623", "DMK", "PUS", "scheduled" 
"2159-03-19", "IPQ20", "CMH", "EMA", "unknown" 
"2159-07-23", "TSI67", "CGK", "EIN", "landed" 
"2159-09-15", "J617", "ROB", "RDU", "scheduled" 
"2159-05-15", "SPF16", "DJJ", "GOI", "scheduled" 
"2159-04-18", "EQ23", "MSQ", "KWI", "active" 
"2159-07-20", "RIQ12", "LGA", "SYX", "landed" 
"2159-06-27", "ST59", "SHO", "NBO", "active" 
"2159-03-25", "EWA25", "GBE", "BRS", "scheduled" 
"2159-11-18", "ALI32", "CNF", "MBA", "active" 
"2159-04-08", "HFQ16", "SCQ", "BGY", "cancelled" 
"2159-11-10", "XAU14", "GRB", "PMI", "scheduled" 
"2159-05-25", "BAQ24", "BOG", "MCT", "landed" 
"2159-11-22", "APH68", "EDI", "AFW", "active" 
"2159-07-10", "G316", "LCA", "CEB", "cancelled" 
"2159-05-17", "RAQ28", "PVG", "BFS", "cancelled" 
"2159-04-04", "PKQ15", "LTN", "AKL", "scheduled" 
"2159-01-11", "TEN30", "DAB", "HIB", "unknown" 
"2159-06-02", "CRN25", "CRW", "CRP", "landed" 
"2159-09-20", "APE23", "MEL", "DCA", "cancelled" 
"2159-05-16", "QD21", "LAS", "AFW", "cancelled" 
"2159-05-24", "RC31", "BOG", "LIR", "scheduled" 
"2159-11-15", "ASC31", "ICT", "DYS", "cancelled" 
"2159-04-05", "NK25", "BLL", "DSM", "scheduled" 
"2159-01-17", "SDQ18", "TIK", "KWI", "unknown" 
"2159-09-04", "MNA19", "HAJ", "MDW", "cancelled" 
"2159-01-06", "XAC23", "RPLL", "BJV", "scheduled" 
"2159-01-01", "SQ12", "SZL", "WNZ", "cancelled" 
"2159-04-14", "EIA18", "BOH", "BNE", "scheduled" 
"2159-12-28", "SHV28", "CGK", "BKK", "unknown" 
"2159-05-02", "WRT26", "BCN", "MWX", "landed" 
"2159-12-10", "KS32", "PGUM", "BUF", "cancelled" 
"2159-03-12", "IB21", "BWI", "FNA", "cancelled" 
"2159-06-03", "SPG22", "ISB", "CUN", "landed" 
"2159-04-18", "ROS54", "ISE", "SJD", "cancelled" 
"2159-10-19", "VER14", "TRD", "FMO", "active" 
"2159-09-23", "ROS30", "RNO", "PPT", "scheduled" 
"2159-03-23", "XK30", "TXL", "PPT", "active" 
"2159-06-14", "JKQ78", "TUS", "VAR", "active" 
"2159-06-16", "VLY30", "SAW", "MLA", "scheduled" 
"2159-10-13", "PNM21", "YWG", "DSM", "active" 
"2159-02-16", "FTI27", "STL", "SSA", "landed" 
"2159-12-15", "XY11", "VRA", "HAV", "cancelled" 
"2159-01-11", "BAQ36", "CAN", "ISL", "cancelled" 
"2159-10-13", "NPA57", "HRG", "LFI", "active" 
"2159-11-13", "AYQ32", "JAN", "OVB", "active" 
"2159-07-22", "PI15", "BAH", "RPLL", "cancelled" 
"2159-12-22", "BMT24", "STL", "FWA", "cancelled" 
"2159-11-13", "XDD90", "RST", "JLN", "active" 
"2159-10-07", "KA11", "HMN", "MLA", "unknown" 
"2159-01-12", "IB25", "TUN", "TIK", "scheduled" 
"2159-11-06", "AWQ45", "DUB", "DEN", "active" 
"2159-11-27", "SKL13", "IAD", "KTM", "unknown" 
"2159-01-04", "FLA14", "SEA", "AKL", "landed" 
"2159-02-15", "BFQ27", "MOB", "MTY", "unknown" 
"2159-06-03", "PLQ20", "ATL", "CHS", "unknown" 
"2159-12-20", "K214", "CMN", "XMN", "unknown" 
"2159-10-28", "WM12", "SJD", "FAI", "active" 
"2159-02-15", "WRD25", "ACA", "SCL", "cancelled" 
"2159-08-10", "PHX25", "MUO", "SXM", "active" 
"2159-07-03", "HFQ69", "POZ", "BLA", "cancelled" 
"2159-03-16", "BEA31", "BOG", "POZ", "active" 
"2159-01-03", "KEA16", "YVR", "OUA", "scheduled" 
"2159-03-27", "DAU21", "OKC", "LXR", "active" 
"2159-08-23", "LSZ21", "SUU", "RUH", "scheduled" 
"2159-08-25", "KO18", "GRB", "EIN", "unknown" 
"2159-03-14", "GA28", "BOG", "DRS", "landed" 
"2159-05-07", "HX26", "SAL", "BSR", "landed" 
"2159-12-02", "POL16", "CTU", "DQM", "unknown" 
"2159-11-15", "STG26", "DLM", "HEL", "unknown" 
"2159-08-13", "SHV24", "OSN", "LTN", "landed" 
"2159-02-11", "RL45", "GBE", "CCJ", "unknown" 
"2159-03-14", "DOQ32", "CCS", "STR", "unknown" 
"2159-05-23", "LAR21", "GSB", "FNA", "scheduled" 
"2159-09-08", "NTH79", "PBI", "VRN", "active" 
"2159-01-21", "OWQ83", "VVI", "TOS", "scheduled" 
"2159-11-14", "PH58", "YYC", "ARN", "active" 
"2159-01-19", "BCA29", "CCS", "LAD", "unknown" 
"2159-08-10", "HSV21", "BOO", "LCA", "active" 
"2159-05-21", "FLM25", "KWL", "NGO", "unknown" 
"2159-11-28", "TMA31", "VDA", "HAJ", "cancelled" 
"2159-02-27", "XAR28", "NUE", "MHT", "cancelled" 
"2159-03-10", "FAC18", "NCL", "PIA", "unknown" 
"2159-03-12", "NTQ10", "MBA", "MBS", "scheduled" 
"2159-08-25", "TS10", "SLC", "ROB", "active" 
"2159-08-18", "U729", "FKB", "GCLA", "active" 
"2159-01-01", "M659", "TPE", "AER", "landed" 
"2159-06-06", "HLQ18", "HER", "UIO", "landed" 
"2159-01-19", "SJA11", "AUS", "LFI", "scheduled" 
"2159-09-07", "XBM12", "PRG", "LPL", "active" 
"2159-04-23", "QX68", "CBR", "RMS", "active" 
"2159-05-08", "AVR28", "VIE", "MNH", "landed" 
"2159-07-21", "DAU11", "BOG", "OAK", "cancelled" 
"2159-06-28", "V821", "CGK", "FFD", "unknown" 
"2159-12-02", "SNK21", "ACC", "CMN", "scheduled" 
"2159-10-19", "SSS79", "DMM", "AMM", "active" 
"2159-12-08", "LOS24", "TNR", "CTA", "active" 
"2159-11-07", "TNQ26", "LAX", "GCLA", "landed" 
"2159-01-12", "GJ26", "LXR", "PUJ", "cancelled" 
"2159-03-08", "HEU34", "MEM", "NDJ", "active" 
"2159-06-05", "OI28", "DAC", "SXM", "landed" 
"2159-03-25", "UAI27", "BOG", "GUA", "landed" 
"2159-04-07", "AX13", "DAL", "HEL", "active" 
"2159-05-10", "NHA40", "TRI", "AMA", "scheduled" 
"2159-08-22", "PUQ27", "POM", "UPG", "active" 
"2159-04-18", "BIQ10", "GRJ", "BGO", "unknown" 
"2159-07-05", "EI10", "BLV", "PDX", "scheduled" 
"2159-04-04", "AMT35", "KGL", "ALA", "landed" 
"2159-02-03", "SAM13", "DPS", "NKC", "cancelled" 
"2159-03-08", "ITQ14", "PFO", "ADD", "landed" 
"2159-06-11", "FFQ32", "NNG", "MLE", "cancelled" 
"2159-11-24", "IA19", "SFO", "SOQ", "scheduled" 
"2159-06-07", "CLD28", "SAV", "LOS", "scheduled" 
"2159-09-02", "SAS19", "FAI", "CRP", "scheduled" 
"2159-06-17", "ICQ34", "FLL", "DBQ", "unknown" 
"2159-12-15", "FOS16", "ISB", "BOI", "active" 
"2159-11-21", "OE14", "MTY", "OSN", "scheduled" 
"2159-06-02", "BEY32", "MGE", "NWI", "landed" 
"2159-10-17", "JF22", "SDQ", "SKP", "landed" 
"2159-02-21", "DUL46", "TRD", "OKO", "landed" 
"2159-09-13", "NLQ20", "SVG", "BLR", "scheduled" 
"2159-06-01", "GAL37", "KMG", "CAE", "scheduled" 
"2159-03-02", "U221", "BHM", "YYC", "cancelled" 
"2159-04-19", "BOA19", "DLC", "UBN", "active" 
"2159-10-25", "IJ18", "FOC", "BSB", "cancelled" 
"2159-06-02", "HAR42", "PPT", "ADA", "active" 
"2159-02-02", "VV16", "TER", "MKE", "landed" 
"2159-08-18", "CVA28", "JNB", "VRN", "active" 
"2159-09-11", "Z3Q76", "BLL", "KUV", "cancelled" 
"2159-11-10", "BAQ18", "YYC", "LAS", "unknown" 
"2159-02-12", "SCT28", "BGO", "SHA", "landed" 
"2159-06-27", "XBX13", "TRV", "NUE", "scheduled" 
"2159-10-14", "TGQ12", "NRT", "KUF", "landed" 
"2159-10-18", "ASW87", "SBN", "YYC", "cancelled" 
"2159-02-21", "SEG62", "HGA", "TPA", "scheduled" 
"2159-09-18", "KL12", "DXB", "BOD", "unknown" 
"2159-03-01", "F219", "DNA", "ABZ", "unknown" 
"2159-07-22", "ATN21", "LPA", "FAO", "scheduled" 
"2159-09-08", "HRG11", "BOG", "RMS", "cancelled" 
"2159-11-11", "ARN19", "ACA", "BOS", "cancelled" 
"2159-03-17", "SCT21", "MSP", "RSW", "unknown" 
"2159-10-06", "NEV22", "DAL", "ACA", "active" 
"2159-07-13", "TRQ25", "SIN", "BLQ", "unknown" 
"2159-07-25", "GA67", "HNL", "BLQ", "active" 
"2159-12-18", "CRE25", "JED", "PAM", "scheduled" 
"2159-01-24", "REQ90", "CRK", "RMS", "scheduled" 
